"GISJOIN","ADI_NATRANK","ADI_STATERNK","FIPS"
"G36008300407021","70","9","360830407021"
"G36008300408001","50","8","360830408001"
"G36008300408002","51","8","360830408002"
"G36008300409001","84","10","360830409001"
"G36008300409002","73","9","360830409002"
"G36008300409003","78","9","360830409003"
"G36008300409004","79","9","360830409004"
"G36008300410001","77","9","360830410001"
"G36008300410002","68","9","360830410002"
"G36008300410003","70","9","360830410003"
"G36008300411011","57","8","360830411011"
"G36008300411012","60","8","360830411012"
"G36008300411021","79","9","360830411021"
"G36008300411022","61","8","360830411022"
"G36008300412001","58","8","360830412001"
"G36008300412002","62","8","360830412002"
"G36008300412003","46","7","360830412003"
"G36008300412004","48","8","360830412004"
"G36008300413001","GQ","GQ","360830413001"
"G36008300413002","49","8","360830413002"
"G36008300413003","GQ","GQ","360830413003"
"G36008300413004","GQ","GQ","360830413004"
"G36008300413005","62","8","360830413005"
"G36008300414001","57","8","360830414001"
"G36008300414002","55","8","360830414002"
"G36008300515001","69","9","360830515001"
"G36008300515002","68","9","360830515002"
"G36008300516011","75","9","360830516011"
"G36008300516012","80","9","360830516012"
"G36008300516013","81","9","360830516013"
"G36008300516021","39","7","360830516021"
"G36008300516022","46","7","360830516022"
"G36008300516023","63","8","360830516023"
"G36008300517011","54","8","360830517011"
"G36008300517012","53","8","360830517012"
"G36008300517021","80","9","360830517021"
"G36008300517022","73","9","360830517022"
"G36008300518001","52","8","360830518001"
"G36008300518002","56","8","360830518002"
"G36008300518003","35","7","360830518003"
"G36008300518004","48","8","360830518004"
"G36008300519011","50","8","360830519011"
"G36008300519012","35","7","360830519012"
"G36008300519013","42","7","360830519013"
"G36008300519021","47","7","360830519021"
"G36008300519022","52","8","360830519022"
"G36008300520021","32","7","360830520021"
"G36008300520031","41","7","360830520031"
"G36008300520032","68","9","360830520032"
"G36008300520033","49","8","360830520033"
"G36008300520034","44","7","360830520034"
"G36008300520041","41","7","360830520041"
"G36008300520042","37","7","360830520042"
"G36008300520043","36","7","360830520043"
"G36008300520044","41","7","360830520044"
"G36008300520045","46","7","360830520045"
"G36008300521011","51","8","360830521011"
"G36008300521012","53","8","360830521012"
"G36008300521021","66","9","360830521021"
"G36008300521031","68","9","360830521031"
"G36008300521032","61","8","360830521032"
"G36008300522011","49","8","360830522011"
"G36008300522012","35","7","360830522012"
"G36008300522013","33","7","360830522013"
"G36008300522031","38","7","360830522031"
"G36008300522032","41","7","360830522032"
"G36008300522033","48","8","360830522033"
"G36008300522034","30","6","360830522034"
"G36008300522035","36","7","360830522035"
"G36008300522041","30","6","360830522041"
"G36008300522042","36","7","360830522042"
"G36008300523011","46","7","360830523011"
"G36008300523012","24","6","360830523012"
"G36008300523013","28","6","360830523013"
"G36008300523031","54","8","360830523031"
"G36008300523051","62","8","360830523051"
"G36008300523052","58","8","360830523052"
"G36008300523053","52","8","360830523053"
"G36008300523061","44","7","360830523061"
"G36008300523062","43","7","360830523062"
"G36008300523063","56","8","360830523063"
"G36008300524021","20","5","360830524021"
"G36008300524051","52","8","360830524051"
"G36008300524052","54","8","360830524052"
"G36008300524061","61","8","360830524061"
"G36008300524062","38","7","360830524062"
"G36008300524063","33","7","360830524063"
"G36008300524071","35","7","360830524071"
"G36008300524072","31","6","360830524072"
"G36008300524081","50","8","360830524081"
"G36008300524082","47","7","360830524082"
"G36008300525011","42","7","360830525011"
"G36008300525012","32","7","360830525012"
"G36008300525013","46","7","360830525013"
"G36008300525014","36","7","360830525014"
"G36008300525021","40","7","360830525021"
"G36008300525022","36","7","360830525022"
"G36008300525023","59","8","360830525023"
"G36008300525024","53","8","360830525024"
"G36008300525031","63","8","360830525031"
"G36008300526011","46","7","360830526011"
"G36008300526012","48","8","360830526012"
"G36008300526021","55","8","360830526021"
"G36008300526031","52","8","360830526031"
"G36008300526032","61","8","360830526032"
"G36008500003000","PH","PH","360850003000"
"G36008500003001","20","5","360850003001"
"G36008500003002","15","4","360850003002"
"G36008500006000","PH","PH","360850006000"
"G36008500006001","28","6","360850006001"
"G36008500006002","21","5","360850006002"
"G36008500007000","PH","PH","360850007000"
"G36008500007001","25","6","360850007001"
"G36008500007002","12","4","360850007002"
"G36008500007003","26","6","360850007003"
"G36008500007004","46","7","360850007004"
"G36008500008001","18","5","360850008001"
"G36008500008002","19","5","360850008002"
"G36008500008003","17","5","360850008003"
"G36008500009001","12","4","360850009001"
"G36008500009002","22","5","360850009002"
"G36008500011001","35","7","360850011001"
"G36008500011002","16","5","360850011002"
"G36008500011003","22","5","360850011003"
"G36008500017001","7","3","360850017001"
"G36008500017002","14","4","360850017002"
"G36008500018000","PH","PH","360850018000"
"G36008500018001","14","4","360850018001"
"G36008500020011","14","4","360850020011"
"G36008500020012","19","5","360850020012"
"G36008500020021","12","4","360850020021"
"G36008500020022","8","3","360850020022"
"G36008500021000","PH","PH","360850021000"
"G36008500021001","20","5","360850021001"
"G36008500021002","25","6","360850021002"
"G36008500021003","25","6","360850021003"
"G36008500027001","GQ","GQ","360850027001"
"G36008500027002","31","6","360850027002"
"G36008500029001","22","5","360850029001"
"G36008500029002","34","7","360850029002"
"G36008500029003","29","6","360850029003"
"G36008500029004","26","6","360850029004"
"G36008500033001","12","4","360850033001"
"G36008500033002","16","5","360850033002"
"G36008500036001","15","4","360850036001"
"G36008500036002","14","4","360850036002"
"G36008500039001","42","7","360850039001"
"G36008500039002","10","3","360850039002"
"G36008500040011","8","3","360850040011"
"G36008500040012","7","3","360850040012"
"G36008500040021","18","5","360850040021"
"G36008500040022","21","5","360850040022"
"G36008500040031","19","5","360850040031"
"G36008500040032","19","5","360850040032"
"G36008500040033","19","5","360850040033"
"G36008500040041","27","6","360850040041"
"G36008500040042","20","5","360850040042"
"G36008500047001","17","5","360850047001"
"G36008500047002","13","4","360850047002"
"G36008500050001","15","4","360850050001"
"G36008500050002","14","4","360850050002"
"G36008500050003","12","4","360850050003"
"G36008500059011","12","4","360850059011"
"G36008500059012","8","3","360850059012"
"G36008500059021","PH","PH","360850059021"
"G36008500064001","5","2","360850064001"
"G36008500064002","14","4","360850064002"
"G36008500064003","29","6","360850064003"
"G36008500067001","6","2","360850067001"
"G36008500067002","7","3","360850067002"
"G36008500067003","9","3","360850067003"
"G36008500070011","14","4","360850070011"
"G36008500070012","26","6","360850070012"
"G36008500070020","PH","PH","360850070020"
"G36008500070021","16","5","360850070021"
"G36008500070022","13","4","360850070022"
"G36008500070023","14","4","360850070023"
"G36008500070024","PH","PH","360850070024"
"G36008500074000","PH","PH","360850074000"
"G36008500074001","19","5","360850074001"
"G36008500074002","22","5","360850074002"
"G36008500074003","GQ-PH","GQ-PH","360850074003"
"G36008500075001","29","6","360850075001"
"G36008500075002","17","5","360850075002"
"G36008500075003","14","4","360850075003"
"G36008500077001","25","6","360850077001"
"G36008500081000","PH","PH","360850081000"
"G36008500081001","19","5","360850081001"
"G36008500081002","25","6","360850081002"
"G36008500081003","18","5","360850081003"
"G36008500096011","9","3","360850096011"
"G36008500096012","17","5","360850096012"
"G36008500096021","10","3","360850096021"
"G36008500096022","12","4","360850096022"
"G36008500096023","17","5","360850096023"
"G36008500097010","PH","PH","360850097010"
"G36008500097011","25","6","360850097011"
"G36008500097012","16","5","360850097012"
"G36008500097013","11","3","360850097013"
"G36008500097020","PH","PH","360850097020"
"G36008500097021","PH","PH","360850097021"
"G36008500105001","15","4","360850105001"
"G36008500105002","12","4","360850105002"
"G36008500105003","10","3","360850105003"
"G36008500105004","13","4","360850105004"
"G36008500105005","31","6","360850105005"
"G36008500112010","PH","PH","360850112010"
"G36008500112011","20","5","360850112011"
"G36008500112012","16","5","360850112012"
"G36008500112013","16","5","360850112013"
"G36008500112014","PH","PH","360850112014"
"G36008500112031","16","5","360850112031"
"G36008500112032","15","4","360850112032"
"G36008500112033","18","5","360850112033"
"G36008500112040","PH","PH","360850112040"
"G36008500112041","PH","PH","360850112041"
"G36008500112042","PH","PH","360850112042"
"G36008500114011","16","5","360850114011"
"G36008500114012","20","5","360850114012"
"G36008500114021","12","4","360850114021"
"G36008500114022","17","5","360850114022"
"G36008500114023","16","5","360850114023"
"G36008500121001","7","3","360850121001"
"G36008500121002","10","3","360850121002"
"G36008500121003","10","3","360850121003"
"G36008500122001","8","3","360850122001"
"G36008500122002","14","4","360850122002"
"G36008500122003","9","3","360850122003"
"G36008500122004","11","3","360850122004"
"G36008500125001","17","5","360850125001"
"G36008500125002","14","4","360850125002"
"G36008500125003","10","3","360850125003"
"G36008500128040","PH","PH","360850128040"
"G36008500128041","16","5","360850128041"
"G36008500128042","18","5","360850128042"
"G36008500128043","GQ-PH","GQ-PH","360850128043"
"G36008500128050","PH","PH","360850128050"
"G36008500128051","15","4","360850128051"
"G36008500128052","9","3","360850128052"
"G36008500128053","PH","PH","360850128053"
"G36008500128054","PH","PH","360850128054"
"G36008500128060","PH","PH","360850128060"
"G36008500128061","22","5","360850128061"
"G36008500128062","16","5","360850128062"
"G36008500128063","23","6","360850128063"
"G36008500128064","PH","PH","360850128064"
"G36008500128065","18","5","360850128065"
"G36008500132011","10","3","360850132011"
"G36008500132012","9","3","360850132012"
"G36008500132031","14","4","360850132031"
"G36008500132032","13","4","360850132032"
"G36008500132033","7","3","360850132033"
"G36008500132041","10","3","360850132041"
"G36008500132042","12","4","360850132042"
"G36008500132043","19","5","360850132043"
"G36008500133011","19","5","360850133011"
"G36008500133021","45","7","360850133021"
"G36008500133022","25","6","360850133022"
"G36008500133023","17","5","360850133023"
"G36008500134001","6","2","360850134001"
"G36008500134002","18","5","360850134002"
"G36008500134003","17","5","360850134003"
"G36008500138001","5","2","360850138001"
"G36008500138002","9","3","360850138002"
"G36008500138003","10","3","360850138003"
"G36008500138004","13","4","360850138004"
"G36008500138005","10","3","360850138005"
"G36008500141001","30","6","360850141001"
"G36008500141002","29","6","360850141002"
"G36008500146041","9","3","360850146041"
"G36008500146042","11","3","360850146042"
"G36008500146043","12","4","360850146043"
"G36008500146044","11","3","360850146044"
"G36008500146051","9","3","360850146051"
"G36008500146052","11","3","360850146052"
"G36008500146061","16","5","360850146061"
"G36008500146062","22","5","360850146062"
"G36008500146063","12","4","360850146063"
"G36008500146064","14","4","360850146064"
"G36008500146071","10","3","360850146071"
"G36008500146072","13","4","360850146072"
"G36008500146081","16","5","360850146081"
"G36008500146082","11","3","360850146082"
"G36008500147001","11","3","360850147001"
"G36008500147002","16","5","360850147002"
"G36008500147003","10","3","360850147003"
"G36008500151001","17","5","360850151001"
"G36008500151002","8","3","360850151002"
"G36008500151003","8","3","360850151003"
"G36008500151004","12","4","360850151004"
"G36008500151005","24","6","360850151005"
"G36008500154000","PH","PH","360850154000"
"G36008500154001","PH","PH","360850154001"
"G36008500156011","11","3","360850156011"
"G36008500156012","13","4","360850156012"
"G36008500156013","10","3","360850156013"
"G36008500156014","10","3","360850156014"
"G36008500156015","11","3","360850156015"
"G36008500156016","12","4","360850156016"
"G36008500156021","12","4","360850156021"
"G36008500156022","10","3","360850156022"
"G36008500156023","8","3","360850156023"
"G36008500156024","11","3","360850156024"
"G36008500156030","PH","PH","360850156030"
"G36008500156031","16","5","360850156031"
"G36008500156032","14","4","360850156032"
"G36008500156033","16","5","360850156033"
"G36008500169011","9","3","360850169011"
"G36008500169012","12","4","360850169012"
"G36008500170051","8","3","360850170051"
"G36008500170052","11","3","360850170052"
"G36008500170071","15","4","360850170071"
"G36008500170072","17","5","360850170072"
"G36008500170073","24","6","360850170073"
"G36008500170091","6","2","360850170091"
"G36008500170092","7","3","360850170092"
"G36008500170093","9","3","360850170093"
"G36008500170111","10","3","360850170111"
"G36008500170112","12","4","360850170112"
"G36008500170121","15","4","360850170121"
"G36008500170122","10","3","360850170122"
"G36008500170123","12","4","360850170123"
"G36008500170131","21","5","360850170131"
"G36008500170132","25","6","360850170132"
"G36008500170141","21","5","360850170141"
"G36008500170142","13","4","360850170142"
"G36008500170151","10","3","360850170151"
"G36008500170161","13","4","360850170161"
"G36008500170162","12","4","360850170162"
"G36008500173001","9","3","360850173001"
"G36008500173002","15","4","360850173002"
"G36008500176000","PH","PH","360850176000"
"G36008500176001","5","2","360850176001"
"G36008500176002","4","2","360850176002"
"G36008500176003","3","1","360850176003"
"G36008500176004","6","2","360850176004"
"G36008500177011","4","2","360850177011"
"G36008500177012","9","3","360850177012"
"G36008500177013","4","2","360850177013"
"G36008500177014","2","1","360850177014"
"G36008500177021","5","2","360850177021"
"G36008500177022","9","3","360850177022"
"G36008500181001","GQ","GQ","360850181001"
"G36008500181002","7","3","360850181002"
"G36008500181003","1","1","360850181003"
"G36008500187011","11","3","360850187011"
"G36008500187012","14","4","360850187012"
"G36008500187031","15","4","360850187031"
"G36008500187032","13","4","360850187032"
"G36008500187041","9","3","360850187041"
"G36008500187042","11","3","360850187042"
"G36008500189011","11","3","360850189011"
"G36008500189012","12","4","360850189012"
"G36008500189013","11","3","360850189013"
"G36008500189021","16","5","360850189021"
"G36008500189022","8","3","360850189022"
"G36008500189023","5","2","360850189023"
"G36008500197001","13","4","360850197001"
"G36008500197002","14","4","360850197002"
"G36008500198000","PH","PH","360850198000"
"G36008500198001","4","2","360850198001"
"G36008500198002","3","1","360850198002"
"G36008500198003","11","3","360850198003"
"G36008500198004","8","3","360850198004"
"G36008500201001","21","5","360850201001"
"G36008500201002","10","3","360850201002"
"G36008500201003","13","4","360850201003"
"G36008500207010","PH","PH","360850207010"
"G36008500207011","21","5","360850207011"
"G36008500207012","21","5","360850207012"
"G36008500207013","35","7","360850207013"
"G36008500207020","PH","PH","360850207020"
"G36008500207021","42","7","360850207021"
"G36008500207022","36","7","360850207022"
"G36008500207023","31","7","360850207023"
"G36008500208031","10","3","360850208031"
"G36008500208032","7","3","360850208032"
"G36008500208033","9","3","360850208033"
"G36008500208034","8","3","360850208034"
"G36008500208041","9","3","360850208041"
"G36008500208042","10","3","360850208042"
"G36008500208043","9","3","360850208043"
"G36008500208051","15","4","360850208051"
"G36008500208052","19","5","360850208052"
"G36008500208053","14","4","360850208053"
"G36008500208061","9","3","360850208061"
"G36008500208062","5","2","360850208062"
"G36008500213001","25","6","360850213001"
"G36008500213002","26","6","360850213002"
"G36008500213003","19","5","360850213003"
"G36008500213004","16","5","360850213004"
"G36008500213005","19","5","360850213005"
"G36008500223000","PH","PH","360850223000"
"G36008500223001","39","7","360850223001"
"G36008500223002","31","7","360850223002"
"G36008500223003","PH","PH","360850223003"
"G36008500226011","13","4","360850226011"
"G36008500226012","10","3","360850226012"
"G36008500226013","8","3","360850226013"
"G36008500226014","5","2","360850226014"
"G36008500226020","PH","PH","360850226020"
"G36008500226021","9","3","360850226021"
"G36008500226022","14","4","360850226022"
"G36008500226023","PH","PH","360850226023"
"G36008500228010","PH","PH","360850228010"
"G36008500228011","PH","PH","360850228011"
"G36008500228012","PH","PH","360850228012"
"G36008500228021","PH","PH","360850228021"
"G36008500231001","29","6","360850231001"
"G36008500231002","18","5","360850231002"
"G36008500231003","24","6","360850231003"
"G36008500239001","22","5","360850239001"
"G36008500239002","24","6","360850239002"
"G36008500244010","PH","PH","360850244010"
"G36008500244011","9","3","360850244011"
"G36008500244012","6","2","360850244012"
"G36008500244013","4","2","360850244013"
"G36008500244020","PH","PH","360850244020"
"G36008500244021","6","2","360850244021"
"G36008500244022","5","2","360850244022"
"G36008500247001","18","5","360850247001"
"G36008500247002","16","5","360850247002"
"G36008500248000","PH","PH","360850248000"
"G36008500248001","10","3","360850248001"
"G36008500248002","10","3","360850248002"
"G36008500248003","8","3","360850248003"
"G36008500251001","11","3","360850251001"
"G36008500251002","10","3","360850251002"
"G36008500251003","12","4","360850251003"
"G36008500273011","PH","PH","360850273011"
"G36008500273012","GQ-PH","GQ-PH","360850273012"
"G36008500273013","15","4","360850273013"
"G36008500273014","21","5","360850273014"
"G36008500273015","17","5","360850273015"
"G36008500273021","11","3","360850273021"
"G36008500273022","9","3","360850273022"
"G36008500277021","25","6","360850277021"
"G36008500277022","30","6","360850277022"
"G36008500277023","33","7","360850277023"
"G36008500277024","24","6","360850277024"
"G36008500277041","10","3","360850277041"
"G36008500277042","12","4","360850277042"
"G36008500277051","12","4","360850277051"
"G36008500277052","10","3","360850277052"
"G36008500277053","11","3","360850277053"
"G36008500277061","13","4","360850277061"
"G36008500277062","9","3","360850277062"
"G36008500277063","13","4","360850277063"
"G36008500279001","5","2","360850279001"
"G36008500279002","5","2","360850279002"
"G36008500279003","PH","PH","360850279003"
"G36008500279004","PH","PH","360850279004"
"G36008500291020","PH","PH","360850291020"
"G36008500291021","13","4","360850291021"
"G36008500291022","13","4","360850291022"
"G36008500291041","11","3","360850291041"
"G36008500291042","9","3","360850291042"
"G36008500291043","11","3","360850291043"
"G36008500291044","20","5","360850291044"
"G36008500291051","10","3","360850291051"
"G36008500291052","12","4","360850291052"
"G36008500291053","8","3","360850291053"
"G36008500291061","7","3","360850291061"
"G36008500291062","12","4","360850291062"
"G36008500303011","19","5","360850303011"
"G36008500303012","25","6","360850303012"
"G36008500303021","18","5","360850303021"
"G36008500303022","22","5","360850303022"
"G36008500303023","28","6","360850303023"
"G36008500303024","PH","PH","360850303024"
"G36008500319011","51","8","360850319011"
"G36008500319012","36","7","360850319012"
"G36008500319020","PH","PH","360850319020"
"G36008500319021","52","8","360850319021"
"G36008500319022","21","5","360850319022"
"G36008500319023","17","5","360850319023"
"G36008500323000","PH","PH","360850323000"
"G36008500323001","36","7","360850323001"
"G36008509901000","PH","PH","360859901000"
"G36008700101011","15","4","360870101011"
"G36008700101012","11","3","360870101012"
"G36008700101013","12","4","360870101013"
"G36008700101014","9","3","360870101014"
"G36008700101021","19","5","360870101021"
"G36008700101022","39","7","360870101022"
"G36008700101023","28","6","360870101023"
"G36008700101024","18","5","360870101024"
"G36008700102001","22","5","360870102001"
"G36008700102002","21","5","360870102002"
"G36008700102003","41","7","360870102003"
"G36008700105011","14","4","360870105011"
"G36008700105012","16","5","360870105012"
"G36008700105013","16","5","360870105013"
"G36008700105014","14","4","360870105014"
"G36008700105031","10","3","360870105031"
"G36008700105032","19","5","360870105032"
"G36008700105041","42","7","360870105041"
"G36008700105042","27","6","360870105042"
"G36008700105043","33","7","360870105043"
"G36008700105044","18","5","360870105044"
"G36008700105045","68","9","360870105045"
"G36008700106011","35","7","360870106011"
"G36008700106012","33","7","360870106012"
"G36008700106013","22","5","360870106013"
"G36008700106021","52","8","360870106021"
"G36008700106022","45","7","360870106022"
"G36008700106023","45","7","360870106023"
"G36008700106024","45","7","360870106024"
"G36008700107011","60","8","360870107011"
"G36008700107012","38","7","360870107012"
"G36008700107021","47","7","360870107021"
"G36008700107022","39","7","360870107022"
"G36008700107023","39","7","360870107023"
"G36008700107031","39","7","360870107031"
"G36008700107032","23","6","360870107032"
"G36008700108011","5","2","360870108011"
"G36008700108012","6","2","360870108012"
"G36008700108013","11","3","360870108013"
"G36008700108021","12","4","360870108021"
"G36008700108022","8","3","360870108022"
"G36008700108023","7","3","360870108023"
"G36008700108024","8","3","360870108024"
"G36008700108031","11","3","360870108031"
"G36008700108032","9","3","360870108032"
"G36008700108033","37","7","360870108033"
"G36008700108034","16","5","360870108034"
"G36008700108041","16","5","360870108041"
"G36008700108042","16","5","360870108042"
"G36008700108043","12","4","360870108043"
"G36008700109011","10","3","360870109011"
"G36008700109012","14","4","360870109012"
"G36008700109013","17","5","360870109013"
"G36008700109014","8","3","360870109014"
"G36008700109021","16","5","360870109021"
"G36008700109022","18","5","360870109022"
"G36008700109023","21","5","360870109023"
"G36008700110001","8","3","360870110001"
"G36008700111011","17","5","360870111011"
"G36008700111012","15","4","360870111012"
"G36008700111013","31","7","360870111013"
"G36008700111014","18","5","360870111014"
"G36008700111021","14","4","360870111021"
"G36008700111022","18","5","360870111022"
"G36008700111023","34","7","360870111023"
"G36008700111024","29","6","360870111024"
"G36008700112001","8","3","360870112001"
"G36008700112002","12","4","360870112002"
"G36008700112003","14","4","360870112003"
"G36008700112004","11","3","360870112004"
"G36008700113021","21","5","360870113021"
"G36008700113022","10","3","360870113022"
"G36008700113023","16","5","360870113023"
"G36008700113031","18","5","360870113031"
"G36008700113032","26","6","360870113032"
"G36008700113033","11","3","360870113033"
"G36008700113041","46","7","360870113041"
"G36008700113042","48","8","360870113042"
"G36008700113051","19","5","360870113051"
"G36008700113052","46","7","360870113052"
"G36008700114011","13","4","360870114011"
"G36008700114012","12","4","360870114012"
"G36008700114013","8","3","360870114013"
"G36008700114031","14","4","360870114031"
"G36008700114032","10","3","360870114032"
"G36008700114033","11","3","360870114033"
"G36008700114034","15","4","360870114034"
"G36008700114041","26","6","360870114041"
"G36008700114042","21","5","360870114042"
"G36008700114043","28","6","360870114043"
"G36008700114051","19","5","360870114051"
"G36008700114052","16","5","360870114052"
"G36008700114053","14","4","360870114053"
"G36008700115051","25","6","360870115051"
"G36008700115052","9","3","360870115052"
"G36008700115061","18","5","360870115061"
"G36008700115062","17","5","360870115062"
"G36008700115063","14","4","360870115063"
"G36008700115064","17","5","360870115064"
"G36008700115071","11","3","360870115071"
"G36008700115072","9","3","360870115072"
"G36008700115081","7","3","360870115081"
"G36008700115082","5","2","360870115082"
"G36008700115083","10","3","360870115083"
"G36008700115091","16","5","360870115091"
"G36008700115092","10","3","360870115092"
"G36008700115101","10","3","360870115101"
"G36008700115102","9","3","360870115102"
"G36008700115103","15","4","360870115103"
"G36008700115111","16","5","360870115111"
"G36008700115112","26","6","360870115112"
"G36008700115113","23","6","360870115113"
"G36008700115121","19","5","360870115121"
"G36008700115122","15","4","360870115122"
"G36008700116011","6","2","360870116011"
"G36008700116012","10","3","360870116012"
"G36008700116013","8","3","360870116013"
"G36008700116021","6","2","360870116021"
"G36008700116022","4","2","360870116022"
"G36008700116023","5","2","360870116023"
"G36008700116024","15","4","360870116024"
"G36008700116031","16","5","360870116031"
"G36008700116032","11","3","360870116032"
"G36008700116033","10","3","360870116033"
"G36008700117001","23","6","360870117001"
"G36008700117002","26","6","360870117002"
"G36008700117003","24","6","360870117003"
"G36008700118001","30","6","360870118001"
"G36008700119011","25","6","360870119011"
"G36008700119012","27","6","360870119012"
"G36008700119013","25","6","360870119013"
"G36008700119021","35","7","360870119021"
"G36008700119022","21","5","360870119022"
"G36008700120001","34","7","360870120001"
"G36008700120002","70","9","360870120002"
"G36008700120003","37","7","360870120003"
"G36008700121071","18","5","360870121071"
"G36008700121072","7","3","360870121072"
"G36008700121073","21","5","360870121073"
"G36008700121081","7","3","360870121081"
"G36008700121082","10","3","360870121082"
"G36008700121083","6","2","360870121083"
"G36008700121091","13","4","360870121091"
"G36008700121092","14","4","360870121092"
"G36008700121101","12","4","360870121101"
"G36008700121111","6","2","360870121111"
"G36008700121112","7","3","360870121112"
"G36008700121121","6","2","360870121121"
"G36008700121122","7","3","360870121122"
"G36008700121123","6","2","360870121123"
"G36008700121131","7","3","360870121131"
"G36008700121132","9","3","360870121132"
"G36008700121141","12","4","360870121141"
"G36008700121151","17","5","360870121151"
"G36008700121161","19","5","360870121161"
"G36008700121162","8","3","360870121162"
"G36008700122031","15","4","360870122031"
"G36008700122032","41","7","360870122032"
"G36008700122033","11","3","360870122033"
"G36008700122041","9","3","360870122041"
"G36008700122042","6","2","360870122042"
"G36008700122043","13","4","360870122043"
"G36008700122051","23","6","360870122051"
"G36008700122052","25","6","360870122052"
"G36008700122061","63","8","360870122061"
"G36008700122062","86","10","360870122062"
"G36008700122063","94","10","360870122063"
"G36008700123011","6","2","360870123011"
"G36008700123012","17","5","360870123012"
"G36008700123021","22","5","360870123021"
"G36008700123022","8","3","360870123022"
"G36008700124011","24","6","360870124011"
"G36008700124012","41","7","360870124012"
"G36008700124013","41","7","360870124013"
"G36008700124031","23","6","360870124031"
"G36008700124032","32","7","360870124032"
"G36008700124041","23","6","360870124041"
"G36008700124042","48","8","360870124042"
"G36008700125031","20","5","360870125031"
"G36008700125032","11","3","360870125032"
"G36008700125041","19","5","360870125041"
"G36008700125042","11","3","360870125042"
"G36008700125043","14","4","360870125043"
"G36008700125051","11","3","360870125051"
"G36008700125052","11","3","360870125052"
"G36008700125061","10","3","360870125061"
"G36008700125062","12","4","360870125062"
"G36008700126001","20","5","360870126001"
"G36008700126002","22","5","360870126002"
"G36008700126003","15","4","360870126003"
"G36008700126004","12","4","360870126004"
"G36008700127001","15","4","360870127001"
"G36008700127002","21","5","360870127002"
"G36008700127003","19","5","360870127003"
"G36008700128001","7","3","360870128001"
"G36008700128002","14","4","360870128002"
"G36008700128003","16","5","360870128003"
"G36008700128004","11","3","360870128004"
"G36008700128005","9","3","360870128005"
"G36008700130011","13","4","360870130011"
"G36008700130012","16","5","360870130012"
"G36008700130021","9","3","360870130021"
"G36008700130022","19","5","360870130022"
"G36008700130023","12","4","360870130023"
"G36008700130031","4","2","360870130031"
"G36008700130032","4","2","360870130032"
"G36008700130033","GQ","GQ","360870130033"
"G36008700131011","20","5","360870131011"
"G36008700131012","13","4","360870131012"
"G36008700131021","9","3","360870131021"
"G36008700131022","11","3","360870131022"
"G36008700131023","21","5","360870131023"
"G36008700132001","11","3","360870132001"
"G36008700132002","18","5","360870132002"
"G36008700132003","16","5","360870132003"
"G36008700133001","13","4","360870133001"
"G36008700133002","11","3","360870133002"
"G36008700134011","11","3","360870134011"
"G36008700134012","16","5","360870134012"
"G36008700134013","15","4","360870134013"
"G36008700134021","2","1","360870134021"
"G36008700134022","11","3","360870134022"
"G36008700134023","12","4","360870134023"
"G36008904901001","95","10","360894901001"
"G36008904901002","94","10","360894901002"
"G36008904901003","94","10","360894901003"
"G36008904901004","91","10","360894901004"
"G36008904902001","90","10","360894902001"
"G36008904902002","73","9","360894902002"
"G36008904902003","76","9","360894902003"
"G36008904902004","68","9","360894902004"
"G36008904902005","93","10","360894902005"
"G36008904903001","85","10","360894903001"
"G36008904903002","84","10","360894903002"
"G36008904903003","96","10","360894903003"
"G36008904903004","88","10","360894903004"
"G36008904903005","85","10","360894903005"
"G36008904903006","80","9","360894903006"
"G36008904904001","56","8","360894904001"
"G36008904904002","50","8","360894904002"
"G36008904904003","69","9","360894904003"
"G36008904905001","65","8","360894905001"
"G36008904905002","81","9","360894905002"
"G36008904905003","69","9","360894905003"
"G36008904906001","92","10","360894906001"
"G36008904906002","86","10","360894906002"
"G36008904906003","86","10","360894906003"
"G36008904906004","83","10","360894906004"
"G36008904907001","70","9","360894907001"
"G36008904907002","85","10","360894907002"
"G36008904907003","82","10","360894907003"
"G36008904907004","76","9","360894907004"
"G36008904908001","67","9","360894908001"
"G36008904908002","75","9","360894908002"
"G36008904908003","80","9","360894908003"
"G36008904909001","82","10","360894909001"
"G36008904909002","97","10","360894909002"
"G36008904909003","78","9","360894909003"
"G36008904909004","82","10","360894909004"
"G36008904909005","86","10","360894909005"
"G36008904910001","77","9","360894910001"
"G36008904910002","70","9","360894910002"
"G36008904910003","79","9","360894910003"
"G36008904910004","74","9","360894910004"
"G36008904911001","GQ","GQ","360894911001"
"G36008904912001","GQ-PH","GQ-PH","360894912001"
"G36008904913001","70","9","360894913001"
"G36008904913002","77","9","360894913002"
"G36008904913003","72","9","360894913003"
"G36008904914001","93","10","360894914001"
"G36008904914002","77","9","360894914002"
"G36008904914003","83","10","360894914003"
"G36008904914004","GQ-PH","GQ-PH","360894914004"
"G36008904915001","88","10","360894915001"
"G36008904915002","75","9","360894915002"
"G36008904915003","75","9","360894915003"
"G36008904915004","93","10","360894915004"
"G36008904915005","87","10","360894915005"
"G36008904916001","95","10","360894916001"
"G36008904916002","93","10","360894916002"
"G36008904916003","96","10","360894916003"
"G36008904917001","59","8","360894917001"
"G36008904917002","89","10","360894917002"
"G36008904917003","68","9","360894917003"
"G36008904917004","82","10","360894917004"
"G36008904918001","81","9","360894918001"
"G36008904918002","92","10","360894918002"
