"GISJOIN","ADI_NATRANK","ADI_STATERNK","FIPS"
"G17003100627002","6","1","170310627002"
"G17003100627003","14","1","170310627003"
"G17003100628001","8","1","170310628001"
"G17003100628002","5","1","170310628002"
"G17003100628003","7","1","170310628003"
"G17003100629001","11","1","170310629001"
"G17003100629002","11","1","170310629002"
"G17003100629003","5","1","170310629003"
"G17003100630001","38","3","170310630001"
"G17003100630002","12","1","170310630002"
"G17003100630003","28","2","170310630003"
"G17003100631001","22","2","170310631001"
"G17003100631002","12","1","170310631002"
"G17003100632001","38","3","170310632001"
"G17003100632002","30","3","170310632002"
"G17003100632003","39","3","170310632003"
"G17003100632004","30","3","170310632004"
"G17003100632005","37","3","170310632005"
"G17003100632006","37","3","170310632006"
"G17003100633011","38","3","170310633011"
"G17003100633012","12","1","170310633012"
"G17003100633013","29","2","170310633013"
"G17003100633021","24","2","170310633021"
"G17003100633022","33","3","170310633022"
"G17003100633023","26","2","170310633023"
"G17003100633024","32","3","170310633024"
"G17003100633031","31","3","170310633031"
"G17003100633032","26","2","170310633032"
"G17003100634001","15","1","170310634001"
"G17003100634002","15","1","170310634002"
"G17003100701011","25","2","170310701011"
"G17003100701012","30","3","170310701012"
"G17003100701013","33","3","170310701013"
"G17003100701021","1","1","170310701021"
"G17003100701022","14","1","170310701022"
"G17003100701023","48","4","170310701023"
"G17003100701031","29","2","170310701031"
"G17003100701032","24","2","170310701032"
"G17003100702001","9","1","170310702001"
"G17003100702002","9","1","170310702002"
"G17003100702003","27","2","170310702003"
"G17003100703001","8","1","170310703001"
"G17003100703002","4","1","170310703002"
"G17003100704001","10","1","170310704001"
"G17003100704002","2","1","170310704002"
"G17003100704003","4","1","170310704003"
"G17003100705001","6","1","170310705001"
"G17003100705002","5","1","170310705002"
"G17003100705003","5","1","170310705003"
"G17003100706001","3","1","170310706001"
"G17003100706002","5","1","170310706002"
"G17003100707001","7","1","170310707001"
"G17003100707002","13","1","170310707002"
"G17003100710001","GQ","GQ","170310710001"
"G17003100710002","4","1","170310710002"
"G17003100711001","1","1","170310711001"
"G17003100711002","5","1","170310711002"
"G17003100712001","15","1","170310712001"
"G17003100712002","10","1","170310712002"
"G17003100713001","5","1","170310713001"
"G17003100713002","24","2","170310713002"
"G17003100714001","3","1","170310714001"
"G17003100714002","16","1","170310714002"
"G17003100714003","13","1","170310714003"
"G17003100714004","6","1","170310714004"
"G17003100715001","31","3","170310715001"
"G17003100715002","17","1","170310715002"
"G17003100715003","3","1","170310715003"
"G17003100715004","6","1","170310715004"
"G17003100715005","22","2","170310715005"
"G17003100715006","14","1","170310715006"
"G17003100716001","4","1","170310716001"
"G17003100717001","3","1","170310717001"
"G17003100717002","6","1","170310717002"
"G17003100718001","5","1","170310718001"
"G17003100718002","7","1","170310718002"
"G17003100801001","11","1","170310801001"
"G17003100801002","4","1","170310801002"
"G17003100801003","17","1","170310801003"
"G17003100801004","4","1","170310801004"
"G17003100801005","13","1","170310801005"
"G17003100801006","13","1","170310801006"
"G17003100801007","12","1","170310801007"
"G17003100802011","32","3","170310802011"
"G17003100802012","28","2","170310802012"
"G17003100802013","9","1","170310802013"
"G17003100802021","35","3","170310802021"
"G17003100802022","32","3","170310802022"
"G17003100802023","16","1","170310802023"
"G17003100803001","14","1","170310803001"
"G17003100803002","16","1","170310803002"
"G17003100803003","14","1","170310803003"
"G17003100803004","9","1","170310803004"
"G17003100804001","13","1","170310804001"
"G17003100804002","14","1","170310804002"
"G17003100804003","6","1","170310804003"
"G17003100810001","15","1","170310810001"
"G17003100810002","5","1","170310810002"
"G17003100810003","37","3","170310810003"
"G17003100810004","22","2","170310810004"
"G17003100810005","GQ","GQ","170310810005"
"G17003100810006","26","2","170310810006"
"G17003100811001","20","2","170310811001"
"G17003100811002","11","1","170310811002"
"G17003100811003","21","2","170310811003"
"G17003100812011","4","1","170310812011"
"G17003100812012","11","1","170310812012"
"G17003100812013","3","1","170310812013"
"G17003100812021","1","1","170310812021"
"G17003100812022","8","1","170310812022"
"G17003100812023","24","2","170310812023"
"G17003100812024","3","1","170310812024"
"G17003100813001","45","4","170310813001"
"G17003100813002","15","1","170310813002"
"G17003100813003","21","2","170310813003"
"G17003100813004","16","1","170310813004"
"G17003100813005","8","1","170310813005"
"G17003100813006","10","1","170310813006"
"G17003100814011","16","1","170310814011"
"G17003100814012","11","1","170310814012"
"G17003100814021","11","1","170310814021"
"G17003100814022","8","1","170310814022"
"G17003100814023","17","1","170310814023"
"G17003100814031","5","1","170310814031"
"G17003100814032","9","1","170310814032"
"G17003100814033","33","3","170310814033"
"G17003100815001","1","1","170310815001"
"G17003100815002","6","1","170310815002"
"G17003100815003","38","3","170310815003"
"G17003100816001","20","2","170310816001"
"G17003100816002","9","1","170310816002"
"G17003100817001","21","2","170310817001"
"G17003100817002","20","2","170310817002"
"G17003100818001","13","1","170310818001"
"G17003100818002","6","1","170310818002"
"G17003100818003","9","1","170310818003"
"G17003100818004","16","1","170310818004"
"G17003100819001","12","1","170310819001"
"G17003100901001","28","2","170310901001"
"G17003100901002","17","1","170310901002"
"G17003100901003","17","1","170310901003"
"G17003100901004","19","2","170310901004"
"G17003100902001","14","1","170310902001"
"G17003100902002","10","1","170310902002"
"G17003100902003","59","6","170310902003"
"G17003100902004","22","2","170310902004"
"G17003100902005","16","1","170310902005"
"G17003100903001","21","2","170310903001"
"G17003101001001","19","2","170311001001"
"G17003101001002","17","1","170311001002"
"G17003101001003","29","2","170311001003"
"G17003101001004","28","2","170311001004"
"G17003101002001","27","2","170311002001"
"G17003101002002","13","1","170311002002"
"G17003101002003","21","2","170311002003"
"G17003101002004","29","2","170311002004"
"G17003101002005","49","5","170311002005"
"G17003101002006","31","3","170311002006"
"G17003101002007","26","2","170311002007"
"G17003101003001","16","1","170311003001"
"G17003101003002","21","2","170311003002"
"G17003101003003","21","2","170311003003"
"G17003101003004","15","1","170311003004"
"G17003101003005","27","2","170311003005"
"G17003101003006","26","2","170311003006"
"G17003101004001","24","2","170311004001"
"G17003101004002","21","2","170311004002"
"G17003101004003","25","2","170311004003"
"G17003101005001","30","3","170311005001"
"G17003101005002","41","4","170311005002"
"G17003101005003","30","3","170311005003"
"G17003101005004","23","2","170311005004"
"G17003101005005","32","3","170311005005"
"G17003101006001","33","3","170311006001"
"G17003101006002","34","3","170311006002"
"G17003101006003","29","2","170311006003"
"G17003101006004","34","3","170311006004"
"G17003101007001","31","3","170311007001"
"G17003101007002","29","2","170311007002"
"G17003101007003","26","2","170311007003"
"G17003101007004","25","2","170311007004"
"G17003101007005","26","2","170311007005"
"G17003101101001","15","1","170311101001"
"G17003101101002","27","2","170311101002"
"G17003101101003","40","4","170311101003"
"G17003101101004","30","3","170311101004"
"G17003101101005","28","2","170311101005"
"G17003101102001","39","3","170311102001"
"G17003101102002","38","3","170311102002"
"G17003101103001","28","2","170311103001"
"G17003101103002","34","3","170311103002"
"G17003101103003","37","3","170311103003"
"G17003101103004","28","2","170311103004"
"G17003101103005","35","3","170311103005"
"G17003101104001","33","3","170311104001"
"G17003101104002","33","3","170311104002"
"G17003101104003","27","2","170311104003"
"G17003101105011","34","3","170311105011"
"G17003101105012","28","2","170311105012"
"G17003101105013","27","2","170311105013"
"G17003101105014","28","2","170311105014"
"G17003101105021","57","6","170311105021"
"G17003101105022","36","3","170311105022"
"G17003101201001","12","1","170311201001"
"G17003101201002","14","1","170311201002"
"G17003101201003","7","1","170311201003"
"G17003101201004","16","1","170311201004"
"G17003101202001","14","1","170311202001"
"G17003101202002","11","1","170311202002"
"G17003101202003","12","1","170311202003"
"G17003101202004","12","1","170311202004"
"G17003101203001","25","2","170311203001"
"G17003101203002","19","2","170311203002"
"G17003101203003","9","1","170311203003"
"G17003101203004","8","1","170311203004"
"G17003101203005","12","1","170311203005"
"G17003101203006","8","1","170311203006"
"G17003101204001","22","2","170311204001"
"G17003101204002","18","1","170311204002"
"G17003101204003","26","2","170311204003"
"G17003101301001","33","3","170311301001"
"G17003101301002","43","4","170311301002"
"G17003101301003","22","2","170311301003"
"G17003101302001","33","3","170311302001"
"G17003101303001","31","3","170311303001"
"G17003101303002","24","2","170311303002"
"G17003101303003","26","2","170311303003"
"G17003101303004","24","2","170311303004"
"G17003101401001","24","2","170311401001"
"G17003101401002","46","4","170311401002"
"G17003101402001","GQ","GQ","170311402001"
"G17003101402002","55","5","170311402002"
"G17003101402003","43","4","170311402003"
"G17003101403011","31","3","170311403011"
"G17003101403012","46","4","170311403012"
"G17003101403021","55","5","170311403021"
"G17003101403022","35","3","170311403022"
"G17003101403023","25","2","170311403023"
"G17003101404001","39","3","170311404001"
"G17003101404002","19","2","170311404002"
"G17003101404003","29","2","170311404003"
"G17003101404004","30","3","170311404004"
"G17003101404005","39","3","170311404005"
"G17003101405001","49","5","170311405001"
"G17003101405002","28","2","170311405002"
"G17003101405003","32","3","170311405003"
"G17003101406011","28","2","170311406011"
"G17003101406021","58","6","170311406021"
"G17003101406022","38","3","170311406022"
"G17003101406023","38","3","170311406023"
"G17003101406024","40","4","170311406024"
"G17003101407011","37","3","170311407011"
"G17003101407012","22","2","170311407012"
"G17003101407021","23","2","170311407021"
"G17003101407022","49","5","170311407022"
"G17003101407023","42","4","170311407023"
"G17003101407024","16","1","170311407024"
"G17003101408001","19","2","170311408001"
"G17003101408002","10","1","170311408002"
"G17003101408003","11","1","170311408003"
"G17003101408004","24","2","170311408004"
"G17003101408005","11","1","170311408005"
"G17003101502001","22","2","170311502001"
"G17003101502002","26","2","170311502002"
"G17003101502003","39","3","170311502003"
"G17003101502004","27","2","170311502004"
"G17003101502005","30","3","170311502005"
"G17003101503001","42","4","170311503001"
"G17003101503002","35","3","170311503002"
"G17003101503003","31","3","170311503003"
"G17003101503004","19","2","170311503004"
"G17003101503005","23","2","170311503005"
"G17003101503006","39","3","170311503006"
"G17003101503007","41","4","170311503007"
"G17003101504011","48","4","170311504011"
"G17003101504012","31","3","170311504012"
"G17003101504013","42","4","170311504013"
"G17003101504014","36","3","170311504014"
"G17003101504021","30","3","170311504021"
"G17003101504022","33","3","170311504022"
"G17003101504023","27","2","170311504023"
"G17003101505011","36","3","170311505011"
"G17003101505012","32","3","170311505012"
"G17003101505013","31","3","170311505013"
"G17003101505021","36","3","170311505021"
"G17003101505022","33","3","170311505022"
"G17003101505023","34","3","170311505023"
"G17003101506001","33","3","170311506001"
"G17003101506002","32","3","170311506002"
"G17003101506003","24","2","170311506003"
"G17003101506004","29","2","170311506004"
"G17003101507001","38","3","170311507001"
"G17003101507002","23","2","170311507002"
"G17003101507003","36","3","170311507003"
"G17003101507004","32","3","170311507004"
"G17003101508001","33","3","170311508001"
"G17003101508002","28","2","170311508002"
"G17003101508003","36","3","170311508003"
"G17003101508004","37","3","170311508004"
"G17003101508005","37","3","170311508005"
"G17003101510011","33","3","170311510011"
"G17003101510012","32","3","170311510012"
"G17003101510021","33","3","170311510021"
"G17003101510022","35","3","170311510022"
"G17003101510023","33","3","170311510023"
"G17003101510024","30","3","170311510024"
"G17003101511001","35","3","170311511001"
